id,code,tradeStatus,code_name,exchange,type,date
sh.600343,600343,1,航天动力,sh,1,2003-04-08
sh.600345,600345,1,长江通信,sh,1,2000-12-22
sh.600346,600346,1,恒力石化,sh,1,2001-08-20
sh.600348,600348,1,华阳股份,sh,1,2003-08-21
sh.600350,600350,1,山东高速,sh,1,2002-03-18
sh.600351,600351,1,亚宝药业,sh,1,2002-09-26
sh.600352,600352,1,浙江龙盛,sh,1,2003-08-01
sh.600353,600353,1,旭光电子,sh,1,2002-11-20
sh.600354,600354,1,敦煌种业,sh,1,2004-01-15
sh.600355,600355,1,精伦电子,sh,1,2002-06-13
sh.600356,600356,1,恒丰纸业,sh,1,2001-04-19
sh.600358,600358,1,国旅联合,sh,1,2000-09-22
sh.600359,600359,1,新农开发,sh,1,1999-04-29
sh.600360,600360,1,ST华微,sh,1,2001-03-16
sh.600361,600361,1,创新新材,sh,1,2001-11-29
sh.600362,600362,1,江西铜业,sh,1,2002-01-11
sh.600363,600363,1,联创光电,sh,1,2001-03-29
sh.600365,600365,1,ST通葡,sh,1,2001-01-15
sh.600366,600366,1,宁波韵升,sh,1,2000-10-30
sh.600367,600367,1,红星发展,sh,1,2001-03-20
sh.600368,600368,1,五洲交通,sh,1,2000-12-21
sh.600369,600369,1,西南证券,sh,1,2001-01-09
sh.600370,600370,1,三房巷,sh,1,2003-03-06
sh.600371,600371,1,万向德农,sh,1,2002-09-16
sh.600372,600372,1,中航机载,sh,1,2001-07-06
sh.600373,600373,1,中文传媒,sh,1,2002-03-04
sh.600375,600375,1,*ST汉马,sh,1,2003-04-01
sh.600376,600376,1,首开股份,sh,1,2001-03-12
sh.600377,600377,1,宁沪高速,sh,1,2001-01-16
sh.600378,600378,1,昊华科技,sh,1,2001-01-11
sh.600379,600379,1,宝光股份,sh,1,2002-01-16
sh.600380,600380,1,健康元,sh,1,2001-06-08
sh.600381,600381,1,ST春天,sh,1,2001-05-08
sh.600382,600382,1,广东明珠,sh,1,2001-01-18
sh.600383,600383,1,金地集团,sh,1,2001-04-12
sh.600386,600386,1,北巴传媒,sh,1,2001-02-16
sh.600387,600387,1,*ST海越,sh,1,2004-02-18
sh.600388,600388,1,龙净环保,sh,1,2000-12-29
sh.600389,600389,1,江山股份,sh,1,2001-01-10
sh.600390,600390,1,五矿资本,sh,1,2001-01-15
sh.600391,600391,1,航发科技,sh,1,2001-12-12
sh.600392,600392,1,盛和资源,sh,1,2003-05-29
sh.600395,600395,1,盘江股份,sh,1,2001-05-31
sh.600396,600396,1,华电辽能,sh,1,2001-03-28
sh.600397,600397,1,安源煤业,sh,1,2002-07-02
sh.600398,600398,1,海澜之家,sh,1,2000-12-28
sh.600399,600399,1,抚顺特钢,sh,1,2000-12-29
sh.600400,600400,1,红豆股份,sh,1,2001-01-08
sh.600403,600403,1,大有能源,sh,1,2003-10-09
sh.600405,600405,1,动力源,sh,1,2004-04-01
sh.600406,600406,1,国电南瑞,sh,1,2003-10-16
sh.600408,600408,1,安泰集团,sh,1,2003-02-12
sh.600409,600409,1,三友化工,sh,1,2003-06-18
sh.600410,600410,1,华胜天成,sh,1,2004-04-27
sh.600415,600415,1,小商品城,sh,1,2002-05-09
sh.600416,600416,1,湘电股份,sh,1,2002-07-18
sh.600418,600418,1,江淮汽车,sh,1,2001-08-24
sh.600419,600419,1,天润乳业,sh,1,2001-06-28
sh.600420,600420,1,国药现代,sh,1,2004-06-16
sh.600421,600421,1,华嵘控股,sh,1,2004-06-07
sh.600422,600422,1,昆药集团,sh,1,2000-12-06
sh.600423,600423,1,柳化股份,sh,1,2003-07-17
sh.600425,600425,1,青松建化,sh,1,2003-07-24
sh.600426,600426,1,华鲁恒升,sh,1,2002-06-20
sh.600428,600428,1,中远海特,sh,1,2002-04-18
sh.600429,600429,1,三元股份,sh,1,2003-09-15
sh.600433,600433,1,冠豪高新,sh,1,2003-06-19
sh.600435,600435,1,北方导航,sh,1,2003-07-04
sh.600436,600436,1,片仔癀,sh,1,2003-06-16
sh.600438,600438,1,通威股份,sh,1,2004-03-02
sh.600439,600439,1,瑞贝卡,sh,1,2003-07-10
sh.600444,600444,1,国机通用,sh,1,2004-02-19
sh.600446,600446,1,金证股份,sh,1,2003-12-24
sh.600448,600448,1,华纺股份,sh,1,2001-09-03
sh.600449,600449,1,宁夏建材,sh,1,2003-08-29
sh.600452,600452,1,涪陵电力,sh,1,2004-03-03
sh.600455,600455,1,博通股份,sh,1,2004-03-29
sh.600456,600456,1,宝钛股份,sh,1,2002-04-12
sh.600458,600458,1,时代新材,sh,1,2002-12-19
sh.600459,600459,1,贵研铂业,sh,1,2003-05-16
sh.600460,600460,1,士兰微,sh,1,2003-03-11
sh.600461,600461,1,洪城环境,sh,1,2004-06-01
sh.600462,600462,1,*ST九有,sh,1,2003-09-03
sh.600463,600463,1,空港股份,sh,1,2004-03-18
sh.600467,600467,1,好当家,sh,1,2004-04-05
sh.600468,600468,1,百利电气,sh,1,2001-06-15
sh.600469,600469,1,风神股份,sh,1,2003-10-21
sh.600470,600470,1,六国化工,sh,1,2004-03-05
sh.600475,600475,1,华光环能,sh,1,2003-07-21
sh.600476,600476,1,湘邮科技,sh,1,2003-12-10
sh.600477,600477,1,杭萧钢构,sh,1,2003-11-10
sh.600478,600478,1,科力远,sh,1,2003-09-18
sh.600479,600479,1,千金药业,sh,1,2004-03-12
sh.600480,600480,1,凌云股份,sh,1,2003-08-15
sh.600481,600481,1,双良节能,sh,1,2003-04-22
sh.600482,600482,1,中国动力,sh,1,2004-07-14
sh.600483,600483,1,福能股份,sh,1,2004-05-31
sh.600486,600486,1,扬农化工,sh,1,2002-04-25
sh.600487,600487,1,亨通光电,sh,1,2003-08-22
sh.600488,600488,1,津药药业,sh,1,2001-06-18
sh.600489,600489,1,中金黄金,sh,1,2003-08-14
sh.600490,600490,1,鹏欣资源,sh,1,2003-06-26
sh.600491,600491,1,龙元建设,sh,1,2004-05-24
sh.600493,600493,1,凤竹纺织,sh,1,2004-04-21
sh.600495,600495,1,晋西车轴,sh,1,2004-05-26
sh.600496,600496,1,精工钢构,sh,1,2002-06-05
sh.600497,600497,1,驰宏锌锗,sh,1,2004-04-20
sh.600498,600498,1,烽火通信,sh,1,2001-08-23
sh.600499,600499,1,科达制造,sh,1,2002-10-10
sh.600500,600500,1,中化国际,sh,1,2000-03-01
sh.600501,600501,1,航天晨光,sh,1,2001-06-15
sh.600502,600502,1,安徽建工,sh,1,2003-04-15
sh.600503,600503,1,华丽家族,sh,1,2002-07-09
sh.600505,600505,1,西昌电力,sh,1,2002-05-30
sh.600506,600506,1,统一股份,sh,1,2001-12-26
sh.600507,600507,1,方大特钢,sh,1,2003-09-30
sh.600508,600508,1,上海能源,sh,1,2001-08-29
sh.600509,600509,1,天富能源,sh,1,2002-02-28
sh.600510,600510,1,黑牡丹,sh,1,2002-06-18
sh.600511,600511,1,国药股份,sh,1,2002-11-27
sh.600512,600512,1,腾达建设,sh,1,2002-12-26
sh.600513,600513,1,联环药业,sh,1,2003-03-19
sh.600515,600515,1,海南机场,sh,1,2002-08-06
sh.600516,600516,1,方大炭素,sh,1,2002-08-30
sh.600517,600517,1,国网英大,sh,1,2003-10-10
sh.600518,600518,1,康美药业,sh,1,2001-03-19
sh.600519,600519,1,贵州茅台,sh,1,2001-08-27
sh.600520,600520,1,文一科技,sh,1,2002-01-08
sh.600521,600521,1,华海药业,sh,1,2003-03-04
sh.600522,600522,1,中天科技,sh,1,2002-10-24
sh.600523,600523,1,贵航股份,sh,1,2001-12-27
sh.600525,600525,1,长园集团,sh,1,2002-12-02
sh.600526,600526,1,菲达环保,sh,1,2002-07-22
sh.600527,600527,1,江南高纤,sh,1,2003-11-27
sh.600528,600528,1,中铁工业,sh,1,2001-05-28
sh.600529,600529,1,山东药玻,sh,1,2002-06-03
sh.600530,600530,1,交大昂立,sh,1,2001-07-02
sh.600531,600531,1,豫光金铅,sh,1,2002-07-30
sh.600533,600533,1,栖霞建设,sh,1,2002-03-28
sh.600535,600535,1,天士力,sh,1,2002-08-23
sh.600536,600536,1,中国软件,sh,1,2002-05-17
sh.600537,600537,1,亿晶光电,sh,1,2003-01-23
sh.600538,600538,1,国发股份,sh,1,2003-01-14
sh.600539,600539,0,狮头股份,sh,1,2001-08-24
sh.600540,600540,1,新赛股份,sh,1,2004-01-07
sh.600543,600543,1,莫高股份,sh,1,2004-03-24
sh.600545,600545,1,卓郎智能,sh,1,2003-12-03
sh.600546,600546,1,山煤国际,sh,1,2003-07-31
sh.600547,600547,1,山东黄金,sh,1,2003-08-28
sh.600548,600548,1,深高速,sh,1,2001-12-25
sh.600549,600549,1,厦门钨业,sh,1,2002-11-07
sh.600550,600550,1,保变电气,sh,1,2001-02-28
sh.600551,600551,1,时代出版,sh,1,2002-09-05
sh.600552,600552,1,凯盛科技,sh,1,2002-11-08
sh.600556,600556,1,天下秀,sh,1,2001-08-07
sh.600557,600557,1,康缘药业,sh,1,2002-09-18
sh.600558,600558,1,大西洋,sh,1,2001-02-27
sh.600559,600559,1,老白干酒,sh,1,2002-10-29
sh.600560,600560,1,金自天正,sh,1,2002-09-19
sh.600561,600561,1,江西长运,sh,1,2002-07-16
sh.600562,600562,1,国睿科技,sh,1,2003-01-28
sh.600563,600563,1,法拉电子,sh,1,2002-12-10
sh.600566,600566,1,济川药业,sh,1,2001-08-22
sh.600567,600567,1,山鹰国际,sh,1,2001-12-18
sh.600568,600568,1,ST中珠,sh,1,2001-05-18
sh.600569,600569,1,安阳钢铁,sh,1,2001-08-20
sh.600570,600570,1,恒生电子,sh,1,2003-12-16
sh.600571,600571,1,信雅达,sh,1,2002-11-01
sh.600572,600572,1,康恩贝,sh,1,2004-04-12
sh.600573,600573,1,惠泉啤酒,sh,1,2003-02-26
sh.600575,600575,1,淮河能源,sh,1,2003-03-28
sh.600576,600576,1,祥源文旅,sh,1,2003-02-20
sh.600577,600577,1,精达股份,sh,1,2002-09-11
sh.600578,600578,1,京能电力,sh,1,2002-05-10
sh.600579,600579,1,中化装备,sh,1,2002-08-09
sh.600580,600580,1,卧龙电驱,sh,1,2002-06-06
sh.600581,600581,1,八一钢铁,sh,1,2002-08-16
sh.600582,600582,1,天地科技,sh,1,2002-05-15
sh.600583,600583,1,海油工程,sh,1,2002-02-05
sh.600584,600584,1,长电科技,sh,1,2003-06-03
sh.600585,600585,1,海螺水泥,sh,1,2002-02-07
sh.600586,600586,1,金晶科技,sh,1,2002-08-15
sh.600587,600587,1,新华医疗,sh,1,2002-09-27
sh.600588,600588,1,用友网络,sh,1,2001-05-18
sh.600589,600589,1,大位科技,sh,1,2001-06-12
sh.600590,600590,1,泰豪科技,sh,1,2002-07-03
sh.600592,600592,1,龙溪股份,sh,1,2002-08-05
sh.600593,600593,1,大连圣亚,sh,1,2002-07-11
sh.600594,600594,1,益佰制药,sh,1,2004-03-23
sh.600595,600595,1,中孚实业,sh,1,2002-06-26
sh.600596,600596,1,新安股份,sh,1,2001-09-06
sh.600597,600597,1,光明乳业,sh,1,2002-08-28
sh.600598,600598,1,北大荒,sh,1,2002-03-29
sh.600599,600599,1,ST熊猫,sh,1,2001-08-28
sh.600600,600600,1,青岛啤酒,sh,1,1993-08-27
sh.600601,600601,1,方正科技,sh,1,1990-12-19
sh.600602,600602,1,云赛智联,sh,1,1990-12-19
sh.600603,600603,1,ST广物,sh,1,1992-01-13
sh.600604,600604,1,市北高新,sh,1,1992-03-27
sh.600605,600605,1,汇通能源,sh,1,1992-03-27
sh.600606,600606,1,绿地控股,sh,1,1992-03-27
sh.600608,600608,1,ST沪科,sh,1,1992-03-27
sh.600609,600609,1,金杯汽车,sh,1,1992-07-24
sh.600610,600610,1,中毅达,sh,1,1992-08-05
sh.600611,600611,1,大众交通,sh,1,1992-08-07
sh.600612,600612,1,老凤祥,sh,1,1992-08-14
sh.600613,600613,1,神奇制药,sh,1,1992-08-20
sh.600615,600615,1,丰华股份,sh,1,1992-09-10
sh.600616,600616,1,金枫酒业,sh,1,1992-09-29
sh.600617,600617,1,国新能源,sh,1,1992-10-13
sh.600618,600618,1,氯碱化工,sh,1,1992-11-13
sh.600619,600619,1,海立股份,sh,1,1992-11-16
sh.600620,600620,1,天宸股份,sh,1,1992-11-17
sh.600621,600621,1,华鑫股份,sh,1,1992-12-02
sh.600622,600622,1,光大嘉宝,sh,1,1992-12-03
sh.600623,600623,1,华谊集团,sh,1,1992-12-04
sh.600624,600624,1,复旦复华,sh,1,1993-01-05
sh.600626,600626,1,申达股份,sh,1,1993-01-07
sh.600628,600628,1,新世界,sh,1,1993-01-19
sh.600629,600629,1,华建集团,sh,1,1993-02-09
sh.600630,600630,1,龙头股份,sh,1,1993-02-09
sh.600633,600633,1,浙数文化,sh,1,1993-03-04
sh.600635,600635,1,大众公用,sh,1,1993-03-04
sh.600636,600636,1,国新文化,sh,1,1993-03-16
sh.600637,600637,1,东方明珠,sh,1,1993-03-16
sh.600638,600638,1,新黄浦,sh,1,1993-03-26
sh.600639,600639,1,浦东金桥,sh,1,1993-03-26
sh.600640,600640,1,国脉文化,sh,1,1993-04-07
sh.600641,600641,1,万业企业,sh,1,1993-04-07
sh.600642,600642,1,申能股份,sh,1,1993-04-16
sh.600643,600643,1,爱建集团,sh,1,1993-04-26
sh.600644,600644,1,乐山电力,sh,1,1993-04-26
sh.600645,600645,1,中源协和,sh,1,1993-05-04
sh.600648,600648,1,外高桥,sh,1,1993-05-04
sh.600649,600649,1,城投控股,sh,1,1993-05-18
sh.600650,600650,1,锦江在线,sh,1,1993-06-07
sh.600651,600651,1,飞乐音响,sh,1,1990-12-19
sh.600653,600653,1,申华控股,sh,1,1990-12-19
sh.600654,600654,1,中安科,sh,1,1990-12-19
sh.600655,600655,1,豫园股份,sh,1,1992-09-02
sh.600657,600657,1,信达地产,sh,1,1993-05-24
sh.600658,600658,1,电子城,sh,1,1993-05-24
sh.600660,600660,1,福耀玻璃,sh,1,1993-06-10
sh.600661,600661,1,昂立教育,sh,1,1993-06-14
sh.600662,600662,1,外服控股,sh,1,1993-06-14
sh.600663,600663,1,陆家嘴,sh,1,1993-06-28
sh.600664,600664,1,哈药股份,sh,1,1993-06-29
sh.600665,600665,1,天地源,sh,1,1993-07-09
sh.600666,600666,1,奥瑞德,sh,1,1993-07-12
sh.600667,600667,1,太极实业,sh,1,1993-07-28
sh.600668,600668,1,尖峰集团,sh,1,1993-07-28
sh.600671,600671,1,ST目药,sh,1,1993-08-23
sh.600673,600673,1,东阳光,sh,1,1993-09-17
sh.600674,600674,1,川投能源,sh,1,1993-09-24
sh.600675,600675,1,中华企业,sh,1,1993-09-24
sh.600676,600676,1,交运股份,sh,1,1993-09-28
sh.600678,600678,1,四川金顶,sh,1,1993-10-08
sh.600679,600679,1,上海凤凰,sh,1,1993-10-08
sh.600681,600681,1,百川能源,sh,1,1993-10-18
sh.600682,600682,1,南京新百,sh,1,1993-10-18
sh.600683,600683,1,京投发展,sh,1,1993-10-25
sh.600684,600684,1,珠江股份,sh,1,1993-10-28
sh.600685,600685,1,中船防务,sh,1,1993-10-28
sh.600686,600686,1,金龙汽车,sh,1,1993-11-08
sh.600688,600688,1,上海石化,sh,1,1993-11-08
sh.600689,600689,1,上海三毛,sh,1,1993-11-08
sh.600690,600690,1,海尔智家,sh,1,1993-11-19
sh.600691,600691,1,阳煤化工,sh,1,1993-11-19
sh.600692,600692,1,亚通股份,sh,1,1993-11-19
sh.600693,600693,1,东百集团,sh,1,1993-11-22
sh.600694,600694,1,大商股份,sh,1,1993-11-22
sh.600696,600696,1,岩石股份,sh,1,1993-12-06
sh.600697,600697,1,欧亚集团,sh,1,1993-12-06
sh.600698,600698,1,湖南天雁,sh,1,1993-12-06
sh.600699,600699,1,均胜电子,sh,1,1993-12-06
sh.600702,600702,1,舍得酒业,sh,1,1996-05-24
sh.600703,600703,1,三安光电,sh,1,1996-05-28
sh.600704,600704,1,物产中大,sh,1,1996-06-06
sh.600705,600705,1,中航产融,sh,1,1996-05-16
sh.600706,600706,1,曲江文旅,sh,1,1996-05-16
sh.600707,600707,1,彩虹股份,sh,1,1996-05-20
sh.600708,600708,1,光明地产,sh,1,1996-06-06
sh.600710,600710,1,苏美达,sh,1,1996-07-01
sh.600711,600711,1,ST盛屯,sh,1,1996-05-31
sh.600712,600712,1,南宁百货,sh,1,1996-06-26
sh.600713,600713,1,南京医药,sh,1,1996-07-01
sh.600714,600714,1,金瑞矿业,sh,1,1996-06-06
sh.600715,600715,1,*ST文投,sh,1,1996-07-01
sh.600716,600716,1,凤凰股份,sh,1,1996-07-02
sh.600717,600717,1,天津港,sh,1,1996-06-14
sh.600718,600718,1,东软集团,sh,1,1996-06-18
sh.600719,600719,1,大连热电,sh,1,1996-07-16
sh.600720,600720,1,中交设计,sh,1,1996-07-16
sh.600721,600721,1,百花医药,sh,1,1996-06-26
sh.600722,600722,1,金牛化工,sh,1,1996-06-26
sh.600724,600724,1,宁波富达,sh,1,1996-07-16
sh.600725,600725,1,云维股份,sh,1,1996-07-02
sh.600726,600726,1,华电能源,sh,1,1996-07-01
sh.600727,600727,1,鲁北化工,sh,1,1996-07-02
sh.600728,600728,1,佳都科技,sh,1,1996-07-16
sh.600729,600729,1,重庆百货,sh,1,1996-07-02
sh.600730,600730,1,中国高科,sh,1,1996-07-26
sh.600731,600731,1,湖南海利,sh,1,1996-08-02
sh.600732,600732,1,爱旭股份,sh,1,1996-08-16
sh.600733,600733,1,北汽蓝谷,sh,1,1996-08-16
sh.600734,600734,1,实达集团,sh,1,1996-08-08
sh.600735,600735,1,新华锦,sh,1,1996-07-26
sh.600736,600736,1,苏州高新,sh,1,1996-08-15
sh.600737,600737,1,中粮糖业,sh,1,1996-07-31
sh.600738,600738,1,丽尚国潮,sh,1,1996-08-02
sh.600739,600739,1,辽宁成大,sh,1,1996-08-19
sh.600740,600740,1,山西焦化,sh,1,1996-08-08
sh.600741,600741,1,华域汽车,sh,1,1996-08-26
sh.600742,600742,1,一汽富维,sh,1,1996-08-26
sh.600743,600743,1,华远地产,sh,1,1996-09-09
sh.600744,600744,1,华银电力,sh,1,1996-09-05
sh.600745,600745,1,闻泰科技,sh,1,1996-08-28
sh.600746,600746,1,江苏索普,sh,1,1996-09-18
sh.600748,600748,1,上实发展,sh,1,1996-09-25
sh.600749,600749,1,西藏旅游,sh,1,1996-10-15
sh.600750,600750,1,江中药业,sh,1,1996-09-23
sh.600751,600751,1,海航科技,sh,1,1996-09-09
sh.600753,600753,1,庚星股份,sh,1,1996-09-27
sh.600754,600754,1,锦江酒店,sh,1,1996-10-11
sh.600755,600755,1,厦门国贸,sh,1,1996-10-03
sh.600756,600756,1,浪潮软件,sh,1,1996-09-23
sh.600757,600757,1,长江传媒,sh,1,1996-10-03
sh.600758,600758,1,辽宁能源,sh,1,1996-10-29
sh.600759,600759,1,洲际油气,sh,1,1996-10-08
sh.600760,600760,1,中航沈飞,sh,1,1996-10-11
sh.600761,600761,1,安徽合力,sh,1,1996-10-09
sh.600763,600763,1,通策医疗,sh,1,1996-10-30
sh.600764,600764,1,中国海防,sh,1,1996-11-04
sh.600765,600765,1,中航重机,sh,1,1996-11-06
sh.600768,600768,1,宁波富邦,sh,1,1996-11-11
sh.600769,600769,1,祥龙电业,sh,1,1996-11-01
sh.600770,600770,1,综艺股份,sh,1,1996-11-20
sh.600771,600771,1,广誉远,sh,1,1996-11-05
sh.600773,600773,1,西藏城投,sh,1,1996-11-08
sh.600774,600774,1,汉商集团,sh,1,1996-11-08
sh.600775,600775,1,南京熊猫,sh,1,1996-11-18
sh.600776,600776,1,东方通信,sh,1,1996-11-26
sh.600777,600777,1,ST新潮,sh,1,1996-11-21
sh.600778,600778,1,友好集团,sh,1,1996-12-03
sh.600779,600779,1,水井坊,sh,1,1996-12-06
sh.600780,600780,1,通宝能源,sh,1,1996-12-05
sh.600782,600782,1,新钢股份,sh,1,1996-12-25
sh.600783,600783,1,鲁信创投,sh,1,1996-12-25
sh.600784,600784,1,鲁银投资,sh,1,1996-12-25
sh.600785,600785,1,新华百货,sh,1,1997-01-08
sh.600787,600787,1,中储股份,sh,1,1997-01-21
sh.600789,600789,1,鲁抗医药,sh,1,1997-02-26
sh.600790,600790,1,轻纺城,sh,1,1997-02-28
sh.600791,600791,1,京能置业,sh,1,1997-01-30
sh.600792,600792,1,云煤能源,sh,1,1997-01-23
sh.600793,600793,1,宜宾纸业,sh,1,1997-02-20
sh.600794,600794,1,保税科技,sh,1,1997-03-06
sh.600795,600795,1,国电电力,sh,1,1997-03-18
sh.600796,600796,1,钱江生化,sh,1,1997-04-08
sh.600797,600797,1,浙大网新,sh,1,1997-04-18
sh.600798,600798,1,宁波海运,sh,1,1997-04-23
sh.600800,600800,1,渤海化学,sh,1,1993-12-06
sh.600801,600801,1,华新水泥,sh,1,1994-01-03
sh.600802,600802,1,福建水泥,sh,1,1994-01-03
sh.600803,600803,1,新奥股份,sh,1,1994-01-03
sh.600804,600804,1,*ST鹏博,sh,1,1994-01-03
sh.600805,600805,1,悦达投资,sh,1,1994-01-03
sh.600807,600807,1,济高发展,sh,1,1994-01-03
sh.600808,600808,1,马钢股份,sh,1,1994-01-06
sh.600809,600809,1,山西汾酒,sh,1,1994-01-06
sh.600810,600810,1,神马股份,sh,1,1994-01-06
sh.600811,600811,1,东方集团,sh,1,1994-01-06
sh.600812,600812,1,华北制药,sh,1,1994-01-14
sh.600814,600814,1,杭州解百,sh,1,1994-01-14
sh.600815,600815,1,厦工股份,sh,1,1994-01-28
sh.600816,600816,1,建元信托,sh,1,1994-01-28
sh.600817,600817,1,宇通重工,sh,1,1994-01-28
sh.600818,600818,1,中路股份,sh,1,1994-01-28
sh.600819,600819,1,耀皮玻璃,sh,1,1994-01-28
sh.600820,600820,1,隧道股份,sh,1,1994-01-28
sh.600821,600821,1,金开新能,sh,1,1994-01-28
sh.600822,600822,1,上海物贸,sh,1,1994-02-04
sh.600824,600824,1,益民集团,sh,1,1994-02-04
sh.600825,600825,1,新华传媒,sh,1,1994-02-04
sh.600826,600826,1,兰生股份,sh,1,1994-02-04
sh.600827,600827,1,百联股份,sh,1,1994-02-04
sh.600828,600828,1,茂业商业,sh,1,1994-02-24
sh.600829,600829,1,人民同泰,sh,1,1994-02-24
sh.600830,600830,1,香溢融通,sh,1,1994-02-24
sh.600831,600831,1,ST广网,sh,1,1994-02-24
sh.600833,600833,1,第一医药,sh,1,1994-02-24
sh.600834,600834,1,申通地铁,sh,1,1994-02-24
sh.600835,600835,1,上海机电,sh,1,1994-02-24
sh.600838,600838,1,上海九百,sh,1,1994-02-24
sh.600839,600839,1,四川长虹,sh,1,1994-03-11
sh.600841,600841,1,动力新科,sh,1,1994-03-11
sh.600843,600843,1,上工申贝,sh,1,1994-03-11
sh.600844,600844,1,丹化科技,sh,1,1994-03-11
sh.600845,600845,1,宝信软件,sh,1,1994-03-11
sh.600846,600846,1,同济科技,sh,1,1994-03-11
sh.600847,600847,1,万里股份,sh,1,1994-03-24
sh.600848,600848,1,上海临港,sh,1,1994-03-24
sh.600850,600850,1,电科数字,sh,1,1994-03-24
sh.600851,600851,1,海欣股份,sh,1,1994-04-04
sh.600853,600853,1,龙建股份,sh,1,1994-04-04
sh.600854,600854,1,春兰股份,sh,1,1994-04-25
sh.600855,600855,1,航天长峰,sh,1,1994-04-25
sh.600857,600857,1,宁波中百,sh,1,1994-04-25
sh.600858,600858,1,银座股份,sh,1,1994-05-06
sh.600859,600859,1,王府井,sh,1,1994-05-06
sh.600860,600860,1,京城股份,sh,1,1994-05-06
sh.600861,600861,1,北京人力,sh,1,1994-05-20
sh.600862,600862,1,中航高科,sh,1,1994-05-20
sh.600863,600863,1,内蒙华电,sh,1,1994-05-20
sh.600864,600864,1,哈投股份,sh,1,1994-08-09
sh.600865,600865,1,百大集团,sh,1,1994-08-09
sh.600866,600866,1,星湖科技,sh,1,1994-08-18
sh.600867,600867,1,通化东宝,sh,1,1994-08-24
sh.600868,600868,1,梅雁吉祥,sh,1,1994-09-12
sh.600869,600869,1,远东股份,sh,1,1995-02-06
sh.600871,600871,1,石化油服,sh,1,1995-04-11
sh.600872,600872,1,中炬高新,sh,1,1995-01-24
sh.600873,600873,1,梅花生物,sh,1,1995-02-17
sh.600874,600874,1,创业环保,sh,1,1995-06-30
sh.600875,600875,1,东方电气,sh,1,1995-10-10
